family_id,location,province,core_region,is_focal_family,unweighted_degree,weighted_degree,betweenness,eigenvector,component_id,in_giant_component
"Li family, tai hu, Anhui","tai hu, Anhui",Anhui,Anhui,FALSE,2,3,8.489073603828079e-5,2.5124983968529394e-7,3,TRUE
"Li family, de hua, Jiangxi","de hua, Jiangxi",Jiangxi,Other,FALSE,2,3,2.4344472367106976e-4,6.679701368935455e-7,3,TRUE
"Li family, ren qiu, Zhili","ren qiu, Zhili",Zhili,Other,TRUE,3,3,0.00122872494388311,7.196609990506808e-8,3,TRUE
"Li family, min xian, Fujian","min xian, Fujian",Fujian,Other,TRUE,2,3,6.144993924835551e-4,2.0794268537208043e-9,3,TRUE
"Yang family, ci xi, Zhejiang","ci xi, Zhejiang",Zhejiang,Zhejiang,TRUE,2,3,0,5.6024818952217123e-8,3,TRUE
"Yang family, Xiushui, Zhejiang","Xiushui, Zhejiang",Zhejiang,Zhejiang,TRUE,3,3,6.153209157355385e-4,1.0502038400667824e-8,3,TRUE
"Yang family, xiang tan, Hunan","xiang tan, Hunan",Hunan,Other,TRUE,3,3,0.00122872494388311,1.2983846812156879e-9,3,TRUE
"Lin family, Qiantang, Zhejiang","Qiantang, Zhejiang",Zhejiang,Zhejiang,TRUE,3,3,6.585878070066623e-5,2.4947655249603657e-5,3,TRUE
"wu family, lai an, Anhui","lai an, Anhui",Anhui,Anhui,TRUE,2,3,2.9656989396599384e-4,4.061638513538449e-11,3,TRUE
"Wang family, Xiuning, Shanghai","Xiuning, Shanghai",Shanghai,Other,FALSE,3,3,0.00122872494388311,9.571544944219987e-10,3,TRUE
"Wang family, unknown",unknown,qi ta,Other,FALSE,3,3,1.0953643359778168e-6,0.00237736551524663,3,TRUE
"Wang family, xu tai, Anhui","xu tai, Anhui",Anhui,Anhui,FALSE,3,3,0,1.5136043296486929e-5,3,TRUE
"Wang family, Wuxian, Jiangsu","Wuxian, Jiangsu",Jiangsu,Jiangsu,FALSE,3,3,0,1.4443163060788054e-5,3,TRUE
"Wang family, jing xi, Jiangsu","jing xi, Jiangsu",Jiangsu,Jiangsu,TRUE,2,3,6.144993924835551e-4,5.7887292966926716e-11,3,TRUE
"Wang family, xiao shan, Zhejiang","xiao shan, Zhejiang",Zhejiang,Zhejiang,TRUE,1,3,0,0,16,FALSE
"Shen family, zhang zhou, Jiangsu","zhang zhou, Jiangsu",Jiangsu,Jiangsu,TRUE,3,3,1.2049007695755983e-05,2.6449302994896636e-7,3,TRUE
"pu family, jia ding, Jiangsu","jia ding, Jiangsu",Jiangsu,Jiangsu,TRUE,3,3,0,7.589232084129316e-5,3,TRUE
"Pan family, fan yu, Guangdong","fan yu, Guangdong",Guangdong,Other,TRUE,3,3,0.00122872494388311,4.8099174576756165e-14,3,TRUE
"Pan family, Kuaiji, Zhejiang","Kuaiji, Zhejiang",Zhejiang,Zhejiang,TRUE,2,3,6.144993924835551e-4,9.232357052423192e-7,3,TRUE
"Wang family, Jiangning, Jiangsu","Jiangning, Jiangsu",Jiangsu,Jiangsu,FALSE,3,3,0.00245553300017827,4.002680178340721e-9,3,TRUE
"Wang family, Jiangdu, Jiangsu","Jiangdu, Jiangsu",Jiangsu,Jiangsu,FALSE,3,3,4.3335351542122375e-4,0.00498698980270373,3,TRUE
"Cheng family, Xiuning, Shanghai","Xiuning, Shanghai",Shanghai,Other,FALSE,3,3,6.144993924835551e-4,2.5126187712732886e-5,3,TRUE
"Cheng family, Tongcheng, Shanghai","Tongcheng, Shanghai",Shanghai,Other,FALSE,3,3,0.00116170994527225,0.00237723879204697,3,TRUE
"Cheng family, Shexian, Anhui","Shexian, Anhui",Anhui,Anhui,FALSE,3,3,8.215232519833625e-6,0.00237766174349059,3,TRUE
"Cheng family, zhang zhou, Jiangsu","zhang zhou, Jiangsu",Jiangsu,Jiangsu,FALSE,3,3,7.790322437835564e-4,1.2433720571970316e-5,3,TRUE
"Hu family, yi yang, Hunan","yi yang, Hunan",Hunan,Other,TRUE,2,3,6.144993924835551e-4,2.2355141955809498e-6,3,TRUE
"su family, Renhe, Zhejiang","Renhe, Zhejiang",Zhejiang,Zhejiang,FALSE,3,3,0.00184240281311468,2.209040993695688e-9,3,TRUE
"fan family, Wuxian, Jiangsu","Wuxian, Jiangsu",Jiangsu,Jiangsu,TRUE,3,3,0.00122872494388311,2.8038686606789477e-7,3,TRUE
"fan family, tong zhou, Jiangsu","tong zhou, Jiangsu",Jiangsu,Jiangsu,TRUE,2,3,0.0010710609397733,0.00997372916114778,3,TRUE
"fan family, he nei, Henan","he nei, Henan",Henan,Other,TRUE,3,3,0.00122872494388311,1.8026541402453148e-11,3,TRUE
"dong family, gui an, Zhejiang","gui an, Zhejiang",Zhejiang,Zhejiang,FALSE,2,3,5.305442801489218e-4,1.3038186481752335e-6,3,TRUE
"Jiang family, unknown",unknown,qi ta,Other,FALSE,3,3,0,9.2249477149421e-5,3,TRUE
"Jiang family, Yixing, Jiangsu","Yixing, Jiangsu",Jiangsu,Jiangsu,FALSE,2,3,0,7.231149981638861e-6,3,TRUE
"Jiang family, Renhe, Zhejiang","Renhe, Zhejiang",Zhejiang,Zhejiang,FALSE,3,3,0.00136112710799443,2.3726695136454437e-5,3,TRUE
"kuai family, Hefei, Anhui","Hefei, Anhui",Anhui,Anhui,TRUE,2,3,6.144993924835551e-4,6.29895375604188e-7,3,TRUE
"Yuan family, zhang shan, Shandong","zhang shan, Shandong",Shandong,Other,FALSE,2,3,0,1.1866742675455554e-6,3,TRUE
"ji family, Xiushui, Zhejiang","Xiushui, Zhejiang",Zhejiang,Zhejiang,TRUE,3,3,6.16827041697508e-4,1.0964415281917946e-6,3,TRUE
"Xu family, unknown",unknown,qi ta,Other,FALSE,3,3,0,1.4549048537460075e-6,3,TRUE
"Xu family, yuan he, Jiangsu","yuan he, Jiangsu",Jiangsu,Jiangsu,TRUE,3,3,6.144993924835551e-4,3.684515107184525e-7,3,TRUE
"Xu family, wu jiang, Jiangsu","wu jiang, Jiangsu",Jiangsu,Jiangsu,TRUE,3,3,6.144993924835551e-4,1.5488564829212358e-5,3,TRUE
"tan family, gui an, Zhejiang","gui an, Zhejiang",Zhejiang,Zhejiang,TRUE,2,3,1.611098377500705e-5,7.550566456065073e-11,3,TRUE
"Zhao family, wu xing, Zhejiang","wu xing, Zhejiang",Zhejiang,Zhejiang,TRUE,3,3,6.144993924835551e-4,1.3222027816503976e-5,3,TRUE
"qiu family, min xian, Fujian","min xian, Fujian",Fujian,Other,FALSE,3,3,7.22940461745359e-5,1.1970063112865642e-8,3,TRUE
"Zheng family, unknown",unknown,qi ta,Other,FALSE,3,3,2.7110267315450963e-5,1.1149045963829344e-4,3,TRUE
"Zheng family, Xiushui, Zhejiang","Xiushui, Zhejiang",Zhejiang,Zhejiang,FALSE,3,3,6.144993924835551e-4,1.41189568998841e-6,3,TRUE
"guo family, wu jiang, Jiangsu","wu jiang, Jiangsu",Jiangsu,Jiangsu,TRUE,2,3,6.144993924835551e-4,2.1472881475199183e-8,3,TRUE
"guo family, min xian, Fujian","min xian, Fujian",Fujian,Other,FALSE,3,3,6.144993924835551e-4,3.378352864440014e-8,3,TRUE
"jin family, Wuxian, Jiangsu","Wuxian, Jiangsu",Jiangsu,Jiangsu,FALSE,3,3,1.7101375695453662e-4,1.4027251244705724e-7,3,TRUE
"Qian family, chang shu, Jiangsu","chang shu, Jiangsu",Jiangsu,Jiangsu,FALSE,3,3,1.7662749917642293e-6,2.420720193339284e-5,3,TRUE
"Qian family, jin kui, Jiangsu","jin kui, Jiangsu",Jiangsu,Jiangsu,FALSE,3,3,0,1.3045183274508094e-6,3,TRUE
"Qian family, ping hu, Zhejiang","ping hu, Zhejiang",Zhejiang,Zhejiang,FALSE,3,3,7.612782135045827e-6,2.4860060081619116e-5,3,TRUE
"yan family, chang le, Shandong","chang le, Shandong",Shandong,Other,TRUE,2,3,6.144993924835551e-4,2.227747861992532e-4,3,TRUE
"Ruan family, Renhe, Zhejiang","Renhe, Zhejiang",Zhejiang,Zhejiang,TRUE,2,3,0,7.9384630281780408e-06,3,TRUE
"Lu family, hai yan, Zhejiang","hai yan, Zhejiang",Zhejiang,Zhejiang,FALSE,3,3,6.144993924835551e-4,1.0976879617445328e-5,3,TRUE
"Lu family, Qiantang, Zhejiang","Qiantang, Zhejiang",Zhejiang,Zhejiang,FALSE,3,3,6.251791947593389e-4,1.245081041699632e-6,3,TRUE
"Chen family, Tongcheng, Anhui","Tongcheng, Anhui",Anhui,Anhui,FALSE,2,3,0,0.01480252756785678,3,TRUE
"Chen family, fan yu, Guangdong","fan yu, Guangdong",Guangdong,Other,TRUE,3,3,0.00245553300017827,9.646077490067027e-12,3,TRUE
"Chen family, Wuxian, Jiangsu","Wuxian, Jiangsu",Jiangsu,Jiangsu,FALSE,3,3,6.144993924835551e-4,1.1187707332942576e-4,3,TRUE
"Chen family, wu jiang, Jiangsu","wu jiang, Jiangsu",Jiangsu,Jiangsu,TRUE,3,3,6.172378033234997e-4,5.571728161459188e-7,3,TRUE
"Chen family, qi yang, Hunan","qi yang, Hunan",Hunan,Other,FALSE,3,3,1.1432865256768462e-4,0.00490964666343379,3,TRUE
"Chen family, da xing, Zhili","da xing, Zhili",Zhili,Other,FALSE,3,3,0.00399972287282299,4.84029682695682e-7,3,TRUE
"Tao family, Wuxian, Jiangsu","Wuxian, Jiangsu",Jiangsu,Jiangsu,FALSE,3,3,6.69267609282446e-4,2.7303153923538207e-9,3,TRUE
"Tao family, zhang zhou, Jiangsu","zhang zhou, Jiangsu",Jiangsu,Jiangsu,FALSE,3,3,7.3937092678502626e-6,4.161116417448436e-6,3,TRUE
"zhang family, gui an, Zhejiang","gui an, Zhejiang",Zhejiang,Zhejiang,TRUE,2,3,0,1.2995800488290126e-6,3,TRUE
"Gu family, wu jiang, Jiangsu","wu jiang, Jiangsu",Jiangsu,Jiangsu,FALSE,3,3,1.3482109368660294e-4,6.293080243325416e-7,3,TRUE
"Gao family, Wujin, Jiangsu","Wujin, Jiangsu",Jiangsu,Jiangsu,FALSE,3,3,1.877180630781983e-4,7.236051253876052e-6,3,TRUE
"Gao family, Qiantang, Zhejiang","Qiantang, Zhejiang",Zhejiang,Zhejiang,TRUE,3,3,4.655298427905721e-6,4.2828663324751763e-7,3,TRUE
"Huang family, Wujin, Jiangsu","Wujin, Jiangsu",Jiangsu,Jiangsu,TRUE,3,3,0.00368097185105345,3.993591582683922e-11,3,TRUE
"Ding family, ri zhao, Shandong","ri zhao, Shandong",Shandong,Other,FALSE,2,2,0,7.341515643924505e-8,3,TRUE
"Ding family, jia shan, Zhejiang","jia shan, Zhejiang",Zhejiang,Zhejiang,FALSE,2,2,2.738410839944542e-7,4.5088135845658175e-10,3,TRUE
"wan family, ling chuan, Guangxi","ling chuan, Guangxi",Guangxi,Other,FALSE,1,2,0,1.913810973152375e-11,3,TRUE
"wan family, feng cheng, Jiangxi","feng cheng, Jiangxi",Jiangxi,Other,FALSE,2,2,3.176556574335668e-5,6.740754907527967e-7,3,TRUE
"wan family, nan chang, Jiangxi","nan chang, Jiangxi",Jiangxi,Other,FALSE,2,2,0,3.8540543903319255e-5,3,TRUE
"wan family, de hua, Jiangxi","de hua, Jiangxi",Jiangxi,Other,FALSE,2,2,0.00306702014073788,8.355745219864829e-9,3,TRUE
"Ren family, huai ning, Anhui","huai ning, Anhui",Anhui,Anhui,FALSE,2,2,0,0.00989463400694085,3,TRUE
"Ren family, zhen ze, Jiangsu","zhen ze, Jiangsu",Jiangsu,Jiangsu,FALSE,2,2,4.609658247239979e-6,4.984301304745624e-5,3,TRUE
"wu family, Yanghu, Jiangsu","Yanghu, Jiangsu",Jiangsu,Jiangsu,FALSE,2,2,2.738410839944542e-7,0,17,FALSE
"He family, unknown",unknown,qi ta,Other,FALSE,2,2,0,1.8232572250951615e-6,3,TRUE
"He family, shan hua, Hunan","shan hua, Hunan",Hunan,Other,FALSE,2,2,0.00122845110279912,7.033903207455252e-12,3,TRUE
"He family, guang ze, Fujian","guang ze, Fujian",Fujian,Other,TRUE,2,2,2.738410839944542e-7,0,29,FALSE
"yu family, long you, Zhejiang","long you, Zhejiang",Zhejiang,Zhejiang,FALSE,1,2,0,2.6073514277396053e-6,3,TRUE
"Yu family, chang shu, Jiangsu","chang shu, Jiangsu",Jiangsu,Jiangsu,FALSE,2,2,6.144993924835551e-4,2.5403922125749304e-7,3,TRUE
"Yu family, Haining, Zhejiang","Haining, Zhejiang",Zhejiang,Zhejiang,FALSE,2,2,8.215232519833625e-6,4.291390389053297e-7,3,TRUE
"Yu family, hai yan, Zhejiang","hai yan, Zhejiang",Zhejiang,Zhejiang,FALSE,2,2,0,2.00325371730407e-6,3,TRUE
"ni family, Huating, Jiangsu","Huating, Jiangsu",Jiangsu,Jiangsu,TRUE,2,2,6.144993924835551e-4,6.609429491962607e-8,3,TRUE
"chu family, Yixing, Jiangsu","Yixing, Jiangsu",Jiangsu,Jiangsu,FALSE,1,2,0,6.193823044507392e-6,3,TRUE
"guan family, Renhe, Zhejiang","Renhe, Zhejiang",Zhejiang,Zhejiang,TRUE,2,2,6.144993924835551e-4,1.183218126604288e-7,3,TRUE
"Feng family, Renhe, Zhejiang","Renhe, Zhejiang",Zhejiang,Zhejiang,FALSE,2,2,0,1.7652820871735213e-6,3,TRUE
"Feng family, Shanyin, Zhejiang","Shanyin, Zhejiang",Zhejiang,Zhejiang,FALSE,2,2,0,2.3780713866933065e-5,3,TRUE
"Liu family, Shanghai, Anhui","Shanghai, Anhui",Anhui,Anhui,FALSE,2,2,2.738410839944542e-7,0,42,FALSE
"Liu family, yong qing, Zhili","yong qing, Zhili",Zhili,Other,FALSE,2,2,0,1.3094865099668268e-8,3,TRUE
"Liu family, cang zhou, Zhili","cang zhou, Zhili",Zhili,Other,FALSE,2,2,6.144993924835551e-4,3.742548780951354e-8,3,TRUE
"lao family, married_out men, Zhejiang","married_out men, Zhejiang",Zhejiang,Zhejiang,FALSE,2,2,6.144993924835551e-4,2.341635319073011e-9,3,TRUE
"Bao family, jing xian, Anhui","jing xian, Anhui",Anhui,Anhui,FALSE,2,2,0,4.3476177246007027e-7,3,TRUE
"hua family, unknown",unknown,qi ta,Other,FALSE,2,2,8.406921278629744e-5,4.830381957305074e-7,3,TRUE
"zhuo family, Renhe, Zhejiang","Renhe, Zhejiang",Zhejiang,Zhejiang,FALSE,1,2,0,1.5739154592203967e-4,3,TRUE
"bo family, Wujin, Jiangsu","Wujin, Jiangsu",Jiangsu,Jiangsu,FALSE,2,2,1.643046503966725e-6,5.242421743128513e-7,3,TRUE
"bian family, Jiangning, Jiangsu","Jiangning, Jiangsu",Jiangsu,Jiangsu,TRUE,2,2,2.738410839944542e-7,0,46,FALSE
"li family, Qiantang, Zhejiang","Qiantang, Zhejiang",Zhejiang,Zhejiang,TRUE,2,2,6.144993924835551e-4,1.252546137059916e-7,3,TRUE
"married_out family, piao yang, Jiangsu","piao yang, Jiangsu",Jiangsu,Jiangsu,TRUE,2,2,0,1.2222835530142134e-4,3,TRUE
"Ye family, shang yuan, Jiangsu","shang yuan, Jiangsu",Jiangsu,Jiangsu,FALSE,2,2,0,2.921119598251403e-6,3,TRUE
"lu family, jing de, Anhui","jing de, Anhui",Anhui,Anhui,FALSE,2,2,3.543503626888237e-4,3.90760051599274e-7,3,TRUE
"Wu family, Tongcheng, Shanghai","Tongcheng, Shanghai",Shanghai,Other,FALSE,2,2,6.144993924835551e-4,0.00498686445727713,3,TRUE
"Wu family, Xiuning, Anhui","Xiuning, Anhui",Anhui,Anhui,FALSE,2,2,6.144993924835551e-4,2.495339183715776e-7,3,TRUE
"Wu family, Kunshan, Jiangsu","Kunshan, Jiangsu",Jiangsu,Jiangsu,FALSE,1,2,0,4.146770248968682e-8,3,TRUE
"Wu family, zhao wen, Jiangsu","zhao wen, Jiangsu",Jiangsu,Jiangsu,FALSE,2,2,0,0.0023771845907396,3,TRUE
"Wu family, Jiangdu, Jiangsu","Jiangdu, Jiangsu",Jiangsu,Jiangsu,TRUE,2,2,2.738410839944542e-7,0,67,FALSE
"Wu family, lou xian, Jiangsu","lou xian, Jiangsu",Jiangsu,Jiangsu,FALSE,2,2,6.144993924835551e-4,8.981907992071777e-8,3,TRUE
"Wu family, Yanghu, Jiangsu","Yanghu, Jiangsu",Jiangsu,Jiangsu,FALSE,2,2,0,2.773357463893702e-6,3,TRUE
"Wu family, gu married_out, Henan","gu married_out, Henan",Henan,Other,FALSE,2,2,7.968775544238616e-5,2.624135741233636e-5,3,TRUE
"Wu family, wu cheng, Zhejiang","wu cheng, Zhejiang",Zhejiang,Zhejiang,FALSE,2,2,7.667550351844717e-6,1.0312223028416185e-6,3,TRUE
"Wu family, yu hang, Zhejiang","yu hang, Zhejiang",Zhejiang,Zhejiang,FALSE,2,2,2.738410839944542e-7,2.5512741132455014e-9,3,TRUE
"wu family, hai yan, Zhejiang","hai yan, Zhejiang",Zhejiang,Zhejiang,TRUE,2,2,6.144993924835551e-4,3.1834612775096653e-12,3,TRUE
"Zhou family, Dantu, Jiangsu","Dantu, Jiangsu",Jiangsu,Jiangsu,FALSE,2,2,6.144993924835551e-4,2.7614976001926647e-10,3,TRUE
"Zhou family, Wuxi, Jiangsu","Wuxi, Jiangsu",Jiangsu,Jiangsu,FALSE,2,2,0,8.080154813564741e-7,3,TRUE
"Zhou family, hu kou, Jiangxi","hu kou, Jiangxi",Jiangxi,Other,FALSE,2,2,6.144993924835551e-4,2.0780334228480199e-13,3,TRUE
"Zhou family, shang cheng, Henan","shang cheng, Henan",Henan,Other,FALSE,2,2,7.804470893841944e-6,1.902216887847488e-7,3,TRUE
"Zhou family, jia shan, Zhejiang","jia shan, Zhejiang",Zhejiang,Zhejiang,FALSE,2,2,5.75522678195011e-4,6.548929246906253e-8,3,TRUE
"Zhou family, Shanyin, Zhejiang","Shanyin, Zhejiang",Zhejiang,Zhejiang,FALSE,2,2,0,5.646602764239674e-7,3,TRUE
"Zhou family, tong xiang, Zhejiang","tong xiang, Zhejiang",Zhejiang,Zhejiang,FALSE,2,2,0,1.82848584196699e-6,3,TRUE
"Zhou family, zhang sha, Hunan","zhang sha, Hunan",Hunan,Other,FALSE,2,2,0.00216909522632007,1.8925074253823578e-7,3,TRUE
"tang family, Kunshan, Jiangsu","Kunshan, Jiangsu",Jiangsu,Jiangsu,TRUE,2,2,0,4.4182937812746665e-7,3,TRUE
"tang family, Jiaxing, Zhejiang","Jiaxing, Zhejiang",Zhejiang,Zhejiang,FALSE,2,2,0.00107482625467823,7.525982263345866e-7,3,TRUE
"tang family, zun yi, Guizhou","zun yi, Guizhou",Guizhou,Other,FALSE,2,2,0,3.787493058386048e-8,3,TRUE
"yu family, Xincheng, Jiangxi","Xincheng, Jiangxi",Jiangxi,Other,FALSE,1,2,0,5.223208108728244e-5,3,TRUE
"yu family, ping xiang, Jiangxi","ping xiang, Jiangxi",Jiangxi,Other,FALSE,2,2,0,2.533048486941911e-7,3,TRUE
"yu family, huang mei, Hubei","huang mei, Hubei",Hubei,Other,FALSE,2,2,0,5.003038051614572e-5,3,TRUE
"Yao family, unknown",unknown,qi ta,Other,FALSE,2,2,5.476821679889084e-7,0,1,FALSE
"Yao family, Tongcheng, Anhui","Tongcheng, Anhui",Anhui,Anhui,FALSE,1,2,0,0.00981578712183186,3,TRUE
"Yao family, Tongcheng, Anhui","Tongcheng, Anhui",Anhui,Anhui,FALSE,1,2,0,0.00981578712183186,3,TRUE
"jiang family, unknown",unknown,qi ta,Other,FALSE,2,2,0.00245471147692628,1.3058848554669665e-7,3,TRUE
"jiang family, lai yang, Shandong","lai yang, Shandong",Shandong,Other,FALSE,2,2,0,4.556818434303522e-7,3,TRUE
"Kong family, Haining, Shandong","Haining, Shandong",Shandong,Other,FALSE,1,2,0,2.1687464273469124e-5,3,TRUE
"Kong family, nan hai, Guangdong","nan hai, Guangdong",Guangdong,Other,TRUE,2,2,6.144993924835551e-4,2.5013146405422413e-7,3,TRUE
"Sun family, Tongcheng, Anhui","Tongcheng, Anhui",Anhui,Anhui,FALSE,2,2,0,0.00989463400694085,3,TRUE
"Sun family, yi dou, Shandong","yi dou, Shandong",Shandong,Other,FALSE,1,2,0,9.910850539509022e-16,3,TRUE
"Sun family, chang shu, Jiangsu","chang shu, Jiangsu",Jiangsu,Jiangsu,FALSE,2,2,0,5.563910892275669e-6,3,TRUE
"Sun family, Kunshan, Jiangsu","Kunshan, Jiangsu",Jiangsu,Jiangsu,FALSE,2,2,6.144993924835551e-4,4.616178526207698e-7,3,TRUE
"Sun family, Kuaiji, Zhejiang","Kuaiji, Zhejiang",Zhejiang,Zhejiang,FALSE,2,2,6.144993924835551e-4,4.801486841005192e-10,3,TRUE
"Sun family, rui an, Zhejiang","rui an, Zhejiang",Zhejiang,Zhejiang,TRUE,2,2,6.144993924835551e-4,6.181925838202767e-10,3,TRUE
"Sun family, Shaoxing, Zhejiang","Shaoxing, Zhejiang",Zhejiang,Zhejiang,TRUE,2,2,2.738410839944542e-7,0,88,FALSE
"meng family, Qiantang, Zhejiang","Qiantang, Zhejiang",Zhejiang,Zhejiang,TRUE,2,2,6.144993924835551e-4,1.4247445257489352e-8,3,TRUE
"song family, feng xin, Jiangxi","feng xin, Jiangxi",Jiangxi,Other,TRUE,2,2,2.738410839944542e-7,0,93,FALSE
"took_wife family, ping hu, Zhejiang","ping hu, Zhejiang",Zhejiang,Zhejiang,FALSE,2,2,3.738934880498948e-4,4.757702088374034e-7,3,TRUE
"cui family, yong ji, Shanxi","yong ji, Shanxi",Shanxi,Other,FALSE,1,2,0,1.5739154592203948e-4,3,TRUE
"cui family, qing yun, Zhili","qing yun, Zhili",Zhili,Other,TRUE,2,2,2.738410839944542e-7,0,51,FALSE
"zuo family, unknown",unknown,qi ta,Other,FALSE,2,2,1.0953643359778168e-6,1.1985420322794985e-5,3,TRUE
"ying family, Renhe, Zhejiang","Renhe, Zhejiang",Zhejiang,Zhejiang,FALSE,2,2,4.609658247239978e-6,1.4371815397917953e-7,3,TRUE
"liao family, lou xian, Jiangsu","lou xian, Jiangsu",Jiangsu,Jiangsu,TRUE,2,2,2.738410839944542e-7,0,105,FALSE
"Zhang family, Shanghai, Anhui","Shanghai, Anhui",Anhui,Anhui,FALSE,2,2,6.144993924835551e-4,5.845420689575451e-9,3,TRUE
"Zhang family, lou xian, Shanghai","lou xian, Shanghai",Shanghai,Other,FALSE,2,2,2.738410839944542e-7,0,107,FALSE
"Zhang family, huai ning, Anhui","huai ning, Anhui",Anhui,Anhui,FALSE,2,2,0,0.00498688288540662,3,TRUE
"Zhang family, Tongcheng, Anhui","Tongcheng, Anhui",Anhui,Anhui,FALSE,2,2,0,0.00281963743176432,3,TRUE
"Zhang family, Taicang, Jiangsu","Taicang, Jiangsu",Jiangsu,Jiangsu,TRUE,2,2,5.476821679889084e-7,0,65,FALSE
"Zhang family, yu hang, Zhejiang","yu hang, Zhejiang",Zhejiang,Zhejiang,FALSE,1,2,0,9.514657769165602e-7,3,TRUE
"Zhang family, ping yang, Zhejiang","ping yang, Zhejiang",Zhejiang,Zhejiang,FALSE,2,2,0.00122845110279912,1.2396418492688178e-7,3,TRUE
"Zhang family, Yinxian, Zhejiang","Yinxian, Zhejiang",Zhejiang,Zhejiang,FALSE,1,2,0,2.6224797020274594e-8,3,TRUE
"Zhang family, Qiantang, Zhejiang","Qiantang, Zhejiang",Zhejiang,Zhejiang,FALSE,2,2,0,2.125490589820058e-6,3,TRUE
"Zhang family, cang zhou, Zhili","cang zhou, Zhili",Zhili,Other,FALSE,2,2,6.144993924835551e-4,1.1135374804070635e-6,3,TRUE
"Zhang family, tong guan, Shaanxi","tong guan, Shaanxi",Shaanxi,Other,FALSE,2,2,6.2983449318724456e-6,1.623120940295931e-9,3,TRUE
"Xu family, Tongcheng, Anhui","Tongcheng, Anhui",Anhui,Anhui,FALSE,2,2,0,0.00989463400694085,3,TRUE
"Xu family, Huating, Jiangsu","Huating, Jiangsu",Jiangsu,Jiangsu,FALSE,2,2,3.2176327369348364e-5,7.060019464616525e-8,3,TRUE
"Xu family, feng xian, Jiangsu","feng xian, Jiangsu",Jiangsu,Jiangsu,TRUE,2,2,6.144993924835551e-4,6.60942949199924e-8,3,TRUE
"Xu family, chang shu, Jiangsu","chang shu, Jiangsu",Jiangsu,Jiangsu,FALSE,2,2,1.0049967782596468e-4,2.398580348129835e-7,3,TRUE
"Xu family, jin kui, Jiangsu","jin kui, Jiangsu",Jiangsu,Jiangsu,FALSE,1,2,0,6.270087947158077e-7,3,TRUE
"Xu family, feng xin, Jiangxi","feng xin, Jiangxi",Jiangxi,Other,TRUE,2,2,2.738410839944542e-7,0,123,FALSE
"Xu family, wu kang, Zhejiang","wu kang, Zhejiang",Zhejiang,Zhejiang,TRUE,1,2,0,1.2506928950232192e-6,3,TRUE
"Xu family, tong ren, Guizhou","tong ren, Guizhou",Guizhou,Other,FALSE,2,2,6.144993924835551e-4,1.8861109358491287e-6,3,TRUE
"dan family, Yanghu, Jiangsu","Yanghu, Jiangsu",Jiangsu,Jiangsu,FALSE,2,2,0,1.51052572350783e-5,3,TRUE
"mu family, peng lai, Shandong","peng lai, Shandong",Shandong,Other,FALSE,2,2,0,4.9765669693563264e-8,3,TRUE
"Dai family, Wuxian, Jiangsu","Wuxian, Jiangsu",Jiangsu,Jiangsu,FALSE,2,2,1.2350232888149883e-4,5.241274618286578e-7,3,TRUE
"Dai family, zhang zhou, Jiangsu","zhang zhou, Jiangsu",Jiangsu,Jiangsu,TRUE,2,2,2.875331381941769e-6,1.0297926293176485e-7,3,TRUE
"Fang family, ding yuan, Anhui","ding yuan, Anhui",Anhui,Anhui,TRUE,2,2,3.012251923938996e-6,2.3714722954188235e-5,3,TRUE
"Shi family, unknown",unknown,qi ta,Other,FALSE,2,2,2.738410839944542e-7,0,27,FALSE
"Cao family, unknown",unknown,qi ta,Other,FALSE,2,2,0,1.1325052388771927e-5,3,TRUE
"Cao family, Dantu, Jiangsu","Dantu, Jiangsu",Jiangsu,Jiangsu,FALSE,1,2,0,5.52285789018983e-10,3,TRUE
"Cao family, Huating, Jiangsu","Huating, Jiangsu",Jiangsu,Jiangsu,TRUE,2,2,5.476821679889084e-7,0,136,FALSE
"ceng family, chong an, Fujian","chong an, Fujian",Fujian,Other,TRUE,2,2,5.476821679889083e-6,4.708008353957803e-7,3,TRUE
"Zhu family, Shanghai, Jiangsu","Shanghai, Jiangsu",Jiangsu,Jiangsu,FALSE,2,2,1.0953643359778168e-5,4.3791178892596546e-8,3,TRUE
"Zhu family, yuan he, Jiangsu","yuan he, Jiangsu",Jiangsu,Jiangsu,FALSE,2,2,6.144993924835551e-4,4.773195299563337e-12,3,TRUE
"Zhu family, Jiangning, Jiangsu","Jiangning, Jiangsu",Jiangsu,Jiangsu,FALSE,2,2,2.738410839944542e-7,0,117,FALSE
"Zhu family, jia shan, Zhejiang","jia shan, Zhejiang",Zhejiang,Zhejiang,FALSE,2,2,6.144993924835551e-4,0.00237717902238036,3,TRUE
"Zhu family, gui an, Zhejiang","gui an, Zhejiang",Zhejiang,Zhejiang,FALSE,2,2,0,5.165565716027394e-5,3,TRUE
"Li family, <<qing gui xiu yi wen lue>> juan yi",<<qing gui xiu yi wen lue>> juan yi,qi ta,Other,FALSE,2,2,0,7.52993020626833e-7,3,TRUE
"Li family, jin ning, Yunnan","jin ning, Yunnan",Yunnan,Other,FALSE,2,2,0,0.0049082736349926,3,TRUE
"Li family, shou guang, Shandong","shou guang, Shandong",Shandong,Other,FALSE,2,2,0,1.1138781806514244e-4,3,TRUE
"Li family, ye xian, Shandong","ye xian, Shandong",Shandong,Other,FALSE,1,2,0,8.063648733935627e-6,3,TRUE
